,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
10,,2/4/2017,0,,"New York, NY",Casey R.,0,2.0,1,"First time I've ever posted on yelp as I don't like to complain. Food was good and their special punch was awesome Service: bad is an understatement. He forgot things, overcharged us, and took LITERALLY 90 minutes to figured out how to charge the bill (multiple credit cards but still...) After an hour we went up and did it for him. He kept blaming the manager who had no idea what was even going on. I would never ever go back there.",
11,,5/18/2017,0,1,"Gainesville, FL",Ally N.,0,1.0,11,"The bartenders and servers are assholes. Not at all what it used to be. The manager screamed at me for bringing my service dog in, who has been there countless times before, and kicked me out when I tried to explain. This isn't only incredibly rude, it's illegal. Seems inconsistent that the ""health department"" doesn't care when the owner brings in his French Bulldogs and they sit at the bar.",
12,,5/20/2017,0,,"New York, NY",Alexandra A.,0,4.0,13,Solid bar with good drinks and good music. It's a great spot if you want to grab a drink with a big group and want somewhere with good music that's more chill than the other NoLiTa bars.,
13,1,1/20/2015,416,1,"Brooklyn, NY",Wesleyan T.,25,2.0,318,"Craving a burger, I stopped in during lunch with a couple of friends the other day and ordered a beer and burger/fries. One of my friends did the same thing and the other ordered a few sides as his meal. We were in total disbelief when our requested food came in to-go boxes. We were instantly confused liked anyone else, as we were intending to stay for lunch. As we expressed our confusion to the bartender, she simply replied, ' that's how it comes"" and walked away. Our entire bill was over $50 - I at least would've loved my food to have arrived on a plate, like it normally would for anyone staying IN for lunch. But who's complaining? The reason for the two stars was for the conversation my friends and I had. They are hilarious - my time was spent well. What was probably the biggest nuisance of the entire lunch was when i went to the bathroom. There wasn't any toilet paper. Not even a wall mount for it. It was weird. Where do you guys have your toilet paper? There was also no soap in the bathroom (I checked in both bathrooms), and it was weird, because under the mirror there was a ""employees must wash hands"" sign. Thank goodness for the sanitizer bottle hanging off my purse. Thank you sanitizer gods. I should've known something was up. It's in the middle of one the busiest neighborhoods in lower manhattan (and yes, I'm a New Yorker and not a transplant) and it was weird to see that place empty. This place is forgettable.",1
14,,4/13/2015,446,,"Manhattan, NY",Cat S.,0,4.0,371,"This is my new favorite happy hour spot and it's great for a pre-dinner drink while waiting for your reservation. $9 for a pretty expansive list of cocktails is a good deal in my book. The cocktails are really delicious as well, I especially like the Castaway and Strawberry Cucumber Fizz. The place is big - lots of huge booths, tables, and standing room, and very cool-casual. Every time I've been here people are standing around and it's super easy to grab a booth for a group of friends. The only thing I hated was the ridiculously loud music. I'm talking louder than a club rock music at 6 PM on a Sunday evening. My voice was hoarse after leaving happy hour.",
15,,4/17/2016,120,,"Dix Hills, NY",Luigi M.,52,4.0,72,"Came for dinner with a large group of friends on a Friday night. We had a reservation but something got messed up in the system and we weren't on the list. The staff however, was very apologetic and was still able to put together a table for us. They had to move two ladies who were already dining to do so, which was a little awkward as we would have waited, but they women weren't too bothered so it all worked out. Our server Lou was excellent. To start, he offered immediately to split all of our checks as we were a large group so that was highly appreciated and made checking out at the end much easier. They have a huge beer menu and although most of us had no problem ordering, a few people were overwhelmed and had trouble picking a beer, but Lou was very patient and answered all their questions and helped them select a beer. If Lou is you're server, he'll take care of you!Food was good. Nothing really blew me away though. I had their cheeseburger which came with fries for $16, not too bad. Also tried their corn off the cob which is seasoned to taste like chili, it was really good. We also ordered a few bar pretzels for our tables, they came out super hot and really crusty, not too salty, I definitely recommend those. At the end of the night I think I paid maybe $35ish for dinner, beer and an app which is pricey for me, but for NYC it's what I was expecting. If I'm hanging out in the area, I'm glad to know there's a really decent restaurant I'd be happy to go back to.Ps, their brunch menu looks really amazing, and very affordable.",
16,2,8/24/2015,27,2,"Manhattan, NY",Stef A.,23,2.0,52,"My friends and I finally decided to stop going there. A bunch of us (10-15) live within blocks and have been going religiously (2-5x/wk) for over w year with other friends/coworkers. basically, there's always at least 5 of us at randolphs ALL THE TIME. yet, none of us have ever been recognized nor treated like regulars. every other bar/restaurant in the neighborhood makes us feel ""at home"" and greets me with warmth. Seriously, 3rd time last week and not a single inkling of recognition from the staff. Very short-sighted business strategy. As of last Friday, they just lost 25 regular patrons.",3
17,1,8/9/2016,49,2,"Orlando, FL",Ray C.,77,1.0,62,Keep in mind i only spent 15 mins in here.  It's Tuesday night 1120pm only a handful of people in the bar. Came in was never greeted or acknowledged at all.  Figured if me and my company sat at the bar we would get noticed.  Nope never happened.  The bartender seemed more interested in his small group of friends than any paying  customers.  Worst bar I've been to ever in the city.,3
18,,11/14/2015,20,,"Jersey City, NJ",Raisa F.,29,4.0,32,"This place gives off a divey feel... (3.5-4 star rating) You can order food from their sister bar Randolph Beer. It comes in take out boxes which I thought was interesting but I wish they did have small plates at this location just in case you're sharing the food. However, I'm not that picky so I was OK with this but be warned if you think this will bother you! The food is good! Empanadas were FULL and I loved the brussel sprouts. Cocktails were good too I tried the Winona Cider from the new fall cocktail menu. Would definitely come back for a very laid back casual night or quick drink.",
19,,8/19/2015,138,,"New York, NY",Laura I.,90,5.0,140,"We stopped by Randolph (the lounge) for a drink while we were waiting for our table at Seamores, down the street. Their cocktail menu had so many options I wanted to try, but I ended up getting a watermelon cocktail which was delicious and refreshing. Perfect for a warm summer night in August. I can't wait to come back and try some others.",
20,,5/8/2016,122,,"Woodside, NY",Amy S.,5,2.0,24,"Decent, quiet in a Tuesday at 5:30, decent bartender, okay whiskey and ginger, decent fries. Was charged twice in my card, when me and my friend split the bill with two cards. Which would make sense if place was packed and busy, but there was one group of 3-4 that came when we were leaving and one guy at the bar.",1
21,,12/17/2013,591,,"North Canton, OH",Laurie V.,886,4.0,1129,"Cool spot for drinks.  They have coffee cocktails, but that's not what I tried.  There was a happy hour special, so I tried one of those.  I don't exactly remember what was in it, but it was super strong.  I love the decor.  It smells good in there.  It feels very historic.  A quintessential NYC bar.",
22,4,12/31/2010,664,3,"Brooklyn, NY",Jim P.,861,4.0,841,"We all have one of those farts in our lives that, when the topic of ""modern coffee"" comes up,  they become almost irate, and shake their proverbial cane in the air, and cry out in their gruff voice.  ""I don't like no flavored coffee,  I'm just a plain, cream & sugar kinda person.."".Now..., missionary position coffee has its time and place, and lord knows, Starbucks' Pike place roast is the new normal for me.  But I like to stretch my mind sometimes.If you want to mess with that old fuddy duddy,  you're gonna wanna bring them here.They'll probably get a kick out of the Peanut butter & Bacon sandwich, with Jalapeno jelly.  ($3 for a fluffy pre-made half sandwich)I ventured there, and enjoyed it.Maybe the Zucchini and Yam coffee cake?  ehh...didn't  thrill me.Or any one of the slow drip, hand crafted specialty coffee's ($7, served up until  5pm daily, after which the place turns into a booze bar, with equally creative drinks)Maybe the special coffee, ""Toasted pecans, Creme, and salt?""Or my weakness today, that was titled, ""Summer Road""Consisting of Malted powder and Oxacan chocolate.Strong, but not overpowering.This is a serious process, completed by your barista/bartender.A small table filter, that sits on the bar, with a mug underneath.First pour is of hot water, to clear the filter, and warm the mug.(discard)   (see pics)Then the hand crafted ingredients, are processed through the filter, for a slow brewed, but very tasty cup of coffee.Free wireless, and a friendly team of mixoligists, bumps this up to 4+ stars.  Cool, understated space with booths, and about a 10 seat bar, and a motorcycle parked inside, would probably make this a cool hang out, after dark, when the booze starts flowing.With drinks titled  ""Strawberry strong arm"",  I'll need to come back.",3
23,14,10/14/2012,3393,12,"Brooklyn, NY",Dave L.,18242,4.0,2363,"Come here for coffee, cocktails, or coffee cocktails[1].There's room for a crowd, or if you're on a solo mission, plug your laptop into their Wi-Fi. If the music gets a bit loud - and it can - there's always outside seating. Hungry? The seasoned fries make for a filling snack.Whether you're on a date or catching up with friends, the Randolph is the perfect bookend for any evening on the town.[1] Versatile, eh? Anyone up for an Irish coffee?",19
24,7,10/2/2012,4932,9,"Manhattan, NY",Ruggy J.,5152,3.0,2413,"If you've been yearning to find the place that'll set you back $34 for two shots of whiskey and two domestic beers, look no further! The Randolph at Broome has you covered!Yucks aside, it's always a solid option (especially at happy hour) for a few interesting (albeit expensive) drinks around some interesting people as well. Cheers!",6
25,,10/2/2013,289,,"New York, NY",Joelle G.,71,5.0,763,Omg...these cocktails are dangerous...But they have board games!!!!!! Score!Operation & Clue whilst sipping your cocktail? A good time. You're more dexterous & forward thinking than you think while tipsy...Great time. Want to go back to use my brain power ;-),
26,,4/28/2013,167,,"Chicago, IL",Augie R.,135,3.0,829,"Been here twice. The first time I loved the place. It was quiet afternoon, and we enjoyed the unique drinks, laid back vibe, great music and friendly service. It reminded us of a couple places we'd been to in Austin, TX.The second visit was not quite the same experience. A very loud group of patrons was being rude. They were screaming and dancing, knocking into several other guests. If you can get here before the drunk scenesters arrive, you might really enjoy it.",
27,,11/8/2014,15,1,"New York, NY",A P.,48,1.0,18,"Ohhh my god!!! I think I went to hell!! Drinks so horrible. Had to switch twice. Sorry! Still suck. Pass the Jameson, pls!",1
28,3,2/14/2012,608,1,"Manhattan, New York, NY",May L.,229,3.0,466,"ADHD review:  Trendy LES hipsters, but more attractive. Priced accordingly. Crowded on weeknights after 11:30. Get there earlier for one of a very few tables, or bar stools.NOTE: If you're like me and use Yelp to locate the hidden sp3ak3asies, THIS IS NOT A SP3AK3ASY...yeah...that's right, I replaced the Es with 3s so my review wouldn't come up like everyone else's that uses that word in their review, and screws up my expectations for where I'm going.The crowd is trendy, good-looking, trying-hard-to-be-casual, LES hipster but a little bit taller. Mixology list is limited; well executed, but not the ""main thing"" of the place.  Pricing is typical $14-ish. Wine is sparse; that I would skip (a.k.a. it wasn't good). Gets crowded on a weekend after 11:30. Try to grab a table on the sides if you're old like me and can't be standing all night.A word to those who would dispute my ""NOTE"": This place is neither hidden nor is it really decorated for this period. Mixology yes; though extremely limited, but S.E., no.As for bright light, that must be in the day. It's dark at night.",6
29,,5/21/2014,29,1,"KNICKERBOCKER, NY",Russell K.,0,2.0,2,"Yet another over priced pretentious ""mixology"" bar that serves the next biggest scam to hit New York. Coffee! A $14 Plymouth martini that was maybe, Maybe, two ounces and that's a Christmas present to the bar to say it was that big.  Now $14 would be a pretty good price if it was a real martini.I understand with the wild rents that charging a bit more for its location might be in order but that was just a straight rip.While waiting for my drink that actually didn't take that long for such an establishment. But, being the only one there drinking anything but coffee at 4 in the afternoon (okay I'm a drunk) all the talk was what kind of smoke salt to use on the rim.  Lady's and gentlemen, we have gone too far.  Don't get me wrong, I like the concept of these ""well crafted"" cocktails but enough is enough.  I would frequent this place if it just alittle more reasonable.  How about $20 for a real martini.  They didn't seem to care much about my quick chug and exit but perhaps that was because I had a Levi's bag in tow screaming tourist.  Fellas...  I live 5 blocks away and I won't be back.  Sadly I'm sure there are plenary of suckers out there to waste money on this",3
30,1,8/4/2014,374,,"New York, NY",Henry Y.,1,4.0,758,"I'm a bit mixed on whether I'd come here at night. The combination of overpriced cocktails and fancy coffee, located in a spot right between LES and Chinatown makes me think the crowd gets realllll weird at night. However, if you happen to be walking through the area, I'd definitely give the coffee here a shot. They've got beans from very eclectic places, from the very obnoxious Williamsburg roasts to African ones. The ambiance is on the funkier side. It's dark, and the music is pretty loud, even for a day time visit. If a friend's in town and you want to take them to a weirder kind of coffee shop, definitely check this place out.",1
31,,10/19/2013,0,5,"Manhattan, NY",Martina N.,0,2.0,1,"I don't usually write Yelp reviews, but my experience at the Randolph last night convinced me to start.  I went to the bar to order drinks and food, and asked to close out my tab immediately.  Printed on the credit card slip was ""Tab: Asian with striped shirt.""  Now, I realize that I am Asian, and I was wearing a striped shirt.  But I am bothered by the fact that the bartender has used a racial identifier that was unnecessary, and printed it on the credit card slip.   I doubt that he would have used ""African-American with leather jacket"" or ""Caucasian woman with floral dress.""  If bartenders are going to use descriptions of customers with bar tabs, it might be wise not to use terms that can be offensive to people, much less print it on a credit card slip!The service was a bit snarky - at one point, the bartender whistled and crooked his finger for us to come get our drinks, and the waitress chastized my friend, telling her  ""I told you to stay at the bar!""On top of the offensive service, the drinks were rather weak and overpriced.  At $14 for well drinks (not even the fancy cocktails), I would expect more from a bar.  I won't be returning.",6
32,,8/15/2015,0,,"Newburgh, NY",Walter M.,0,2.0,8,"Sorry, All. I cannot give Randolph a great review.We came with 7-8 ready to have a great time. We got no staff interaction but did get small drinks at high prices and some warm snacks on cardboard ...and not so tasty. Not returning.",1
33,,4/28/2014,42,1,"Upper East Side, Manhattan, NY",Gayathri V.,0,3.0,44,"It was my friend's bday and we went to this bar. It had a very eclectic mix of people from a cocaine snorting coder/hacker  to some New Zealand music producers who wanted to show us his private parts for some reason. There almost seamed to be an ebb and flow to the crowd demographic which made it seem that there was a pub crawl happening that we weren't invited to.But all in all we had a good time. I had the Texas porch sipper and the Randolph Paloma, but I would have to say that if you are a Mohito fan go for the sipper, but if you are a coconut run flavor fan (which am not!), go for the latter.",
34,4,5/21/2011,329,3,"Forest Hills, NY",Tom K.,47,4.0,804,"If I knew someone named Randolph Broome, I'd imagine him saying such things as ""Alcohol is the health of the state"" and pontificating while sitting on a bar stool. But this is The Randolph at Broome and not some obscure leftist political fantasy pun spun by my mental wanderings.I was in Chinatown and needed to kill some time before dinner. Where to go for a cocktail? Enter The Randolph and a very special feature- happy hour.Not just any happy hour but an epic happy hour that lasts from 8am - 8pm. And a happy hour that applies to cocktails that usually cost $14.I mean, let's be honest-- cocktails can cost a lot so cutting the price in half makes me twice as happy, to save money and drink more. It's as if economic frugality married alcoholic irresponsibility.And the cocktails aren't just some run of the mill mixes but rather the offspring of Milk and Honey's Matty Gee.The interior can best be described as exhibiting the look of gentrified divedom. As in, let's try and reproduce what a worn, time tested bar looks like but include the creature comforts of wifi and general cleanliness. It's a small space, maybe a little bit bigger than my apartment and includes a few booths and..a piano. (Just like my place, sans the booths).The ivories were tickled so be warned that you may get to listen to some honky-tonk tunes.Seeing as it's spring, I decided to try the seasonal castaway cocktail consisting of gin, mint, cucumber, ginger and fresh lemon. I liked the presentation and taste of candied ginger on a toothpick draped atop the glass. The cocktail itself was light and refreshing, the kind of drink that doesn't really pack a powerful punch so as to make longer lingering at the bar possible. The menu wasn't that extensive but I'm sure there was something to meet most cocktail tastes. Saving money and drinking more, that is the Randolph's value proposition. Now all they need is a cute little corporate mascot to say that but in all seriousness, the Randolph is worth trying.",6
35,,2/3/2014,102,,"Manhattan, NY",Perry T.,0,4.0,439,"I love this tiny bar in the Lower East Side: the drinks are phenomenal (but not cheap!). The best is the Castaway which has gin, cucumber, and candied ginger and just tastes so fresh and - dare I say it? - healthy! Crowded and divey but fun atmosphere and cold delicious drinks.",
36,,5/28/2015,69,2,"Pelham, NY",Jon M.,0,4.0,70,"Damn fine burger. I was by far the lamest person in the bar but, whatever, it was still an awesome burger.",
37,,1/29/2012,247,,"Seattle, WA",Jenn E.,134,4.0,361,"A chill speakeasy that seems still relatively undiscovered by the masses with tasty (though not cheap) signature cocktails and a flair for creating custom ones.Have never had a bad night here; the crowd is mixed of mid 20s to mid 30s with a casual but trendy vibe.  Relatively brightly lit and not ridiculously loud, the Randolph is a great option to grab a cocktail and catch up with friends.Highly recommend the strawberry cucumber fizz which is refreshing, not overly sweet and nice hybrid of cucumber and strawberry flavors (and pretty strong).  Their twists on bar standards like a White Russian or a Rum and Coke (using specialty rum) are also delicious.Expect to drop around $10-$15 a drink.",
38,,3/28/2015,83,,"Brooklyn, NY",Nati H.,0,5.0,3,"I LOVE the cocktails. They are hand crafted, creative, amazing, and delicious. They are pricey but happy hour is awesome. The place is cozy and comfy with an outdoor seating option. Also the coffee is great. Today I had the purple people eater cocktail, amazing. Other days I've had the Texas porch sipper (not sure of the exact name) and some of their whiskey based cocktails. Yeah you may have to wait a minute for your cocktail, but it's worth the wait and it takes time to make all these crafty cocktails. Mixology without the pretension and a great place to hang with friends.",1
39,,12/29/2013,22,,"Manhattan, NY",Cindy S.,54,4.0,114,Came here for a birthday drink with some friends. Here goes:Pros: - menu for the beer was good and done creatively- fun spot if you wanted to grab dinner and drinks (although we didn't eat there)- tables by the bar so you can sit with some friends - average priced for beers in nycCons:- it was just hot in there but that maybe because there were so many people and freezing outside.,
40,2,8/30/2012,193,1,"Manhattan, NY",Jennifer C.,14,5.0,327,"This place is a hidden gem! I am a little cautious to give it such a rave review for fear that it will become crowded and difficult to grab delicious mixology style cocktails for $8 during happy hour, but i really do love it here.The house cocktails are fantastic, especially the gin based ones!  However there aren't any that I would not recommend.The manager is also awesome.  He takes A LOT of pride in his establishment and cares about every drink he pours, which is very refreshing.There is also a good amount of outdoor seating - which is a huge plus.",6
41,,12/16/2014,133,,"Houston, TX",Matthew H.,645,4.0,334,"Super cool bar that we always seem to end up when we are in the area. It's never packed to the gills like Mother's Ruin. Bartenders are a good time, the Dj was playing good music, and everyone was having fun. The cocktails were good and flowing. The tequila shots with a sangrita back are a lot of fun. Just be careful with jackets while you are there, 2 people had theirs stolen while we were there on a recent night.",2
42,,7/29/2013,57,,"Hayward, CA",Lisa T.,6,3.0,1364,"Decided to come here after picking up my tailoring nearby. Decent happy hour place with good outdoor seating in front. The cocktail I got was the pepino fresca. A little too much ice, but a good way to start the night after a hot day.",
43,,6/27/2015,1,,"Sunnyside, Queens, NY",Tone D.,1,2.0,2,"Drinks were fine, pretzel was stellar but bartender was inefficient, slow, and super rude. When we made multiple drink orders he was super annoyed and beyond rude. I don't think I'll be coming back... Rather go to location in wburg",
44,,9/15/2013,9,,"Redondo Beach, CA",Matthew E.,48,4.0,71,"Great place for a cocktail and food.I've been here a few times now whenever I am in NYC and really enjoy this place. The staff is cool, they make great tasting drinks and the food is inexpensive but really good! The food is brought over in ""to go"" containers from their restaurant next door so it's fun to have a ""picnic"" on the bar while enjoying your cocktail. The double fried chicken thighs and evil sprouts are the dishes to try.",
45,,3/3/2015,154,,"Manhattan, NY",Brittanie M.,115,4.0,239,"I came into Randolph at Broome this past weekend and had fun. Not to be mistaken for Randolph Beer. This is the bar dedicated version but they serve some of Beer's best dishes. Angry Sprouts how you doin! We got here a bit before 11pm and it wasn't too crowded, unlike Mother's Ruin which was a shitshow! Grabbed a seat at the bar and promptly got drinks. I like the vibe here. Laid back, nothing fancy, and awesome bartenders. Just a great place to hang out with your favorite people on a still cold as hell February night. Where are you spring.....like serious.",
46,,6/10/2013,18,,"San Francisco, CA",Jeff L.,9,3.0,144,I met a friend here for drinks during their happy hour. Their bartender was working very slowly - though partially because the drinks are relatively complicated - and there was another bartender there (my friend is regular and he pointed him out) who wasn't making drinks despite many people waiting for drinks.  Maybe they don't feel like making $8 cocktails is worth their time? The drinks themselves were okay - more effort seemed to be in the presentation of the drink than in the taste of the drink.The bar emptied out after happy hour ended because the price of drinks went up by $6 and we left for dinner shortly thereafter.It suits its purpose - it's a decent place to get drinks that wasn't too loud.,
47,2,4/18/2012,159,3,"Los Angeles, CA",J R.,378,3.0,245,"We were walking around the LES on a Sunday evening to grab a drink and stumbled into this bar. They had outdoor seating in the front and an empty wooden bar inside with a motorcycle on display. From the looks of it, they serve coffee and bagels/muffins earlier on in the day and then transform into full bar mode at night. What a clever decepticon.The crowd was pretty chill, seemed like everyone was grabbing their last drink before the work week began. The bartender with a 5 o'clock mustache, plaid short sleeve shirt and boat shoes was a bit pretentious and in his own little world. The bar was nearly empty and he took his time coming around to us. I asked what the happy hour cocktails included and he said the cocktails on the menu. Then he quickly asked the girl next to me what she wanted before I could say supercalifragilisticexpialidocious. My follow up question was the happy hour price because the menu listed the cocktails at $14/each. After going to a myriad of fine cocktail bars, I know where to spend my money and where to say, ""hold up, wait a minute."" Later, he told me they were $8/each. The cocktails were made carefully, tasted fresh and were strong. We ordered a bourbon based drink and a gin based drink. Both were quite enjoyable however I wished the bourbon based drink came with large ice cubes rather than crushed ice. In the summer time, I could see this place getting packed. The street it's located on is fairly quiet. I'd recommend coming here on off days during happy hour when it's nice out to catch up with an old friend, hang with friends or even bring a casual date.Happy hour runs until 8 PM, only includes cocktails and there's no beer on tap, only bottles. I've said my piece. Peace.",4
48,,6/7/2016,1,,"New York, NY",Sarah W.,0,4.0,12,"Delicious craft cocktails in a laid back, comfy space. Nice bartenders, nobody wearing a stuffy tie like some of the craft spots. No pretension, just solid service. Food menu from their sister restaurant next door. Happy hour too! They'll rent the space out for parties, which is nice to know as well!",
49,1,9/7/2012,143,,"New York, NY",Ann Y.,150,5.0,198,I've been here about 3 times now and every time it gets better. The cocktails are really fresh. The bartender make really good off the list drinks too.,1
50,,8/12/2013,14,,"Brooklyn, NY",Jess P.,1,4.0,15,"Empty. Bring a group of friends here for coffee!We went to find Museum, which is this awesome one room museum in an alley. (Hastag #mmuseumm if you want to look them up.) But we needed some coffee first. Found this place on Yelp. It's coffee in the morning, drinks at night. My americano was good and the place was empty so if you have a large group and want to get breakfast, this might be the place. Didn't have any of their food though. Or if your interested in doing work in the morning and want an empty spot to drink coffee. I imagine it gets crowded at night. There was a piece of paper stuck to the door to show they have a Texas style band play and sell Shiner. Considering we just moved to New York from Texas, we will probably definitely be back for the band. Also, when I checked in, I got coupons for $8 drinks.",
51,,7/17/2012,5,5,"Seattle, WA",Farz D.,0,3.0,41,"Okay. The drinks were quite well made, true. The bartenders definitely know what they're doing. Five stars there. But, minus one star for very slow service for non-hipsters and minus another for cost to location to interior/ambiance. While I still had fun I had more fun and faster service after I ordered a Bulleit Bourbon w/2 ice cubes sooo make that your first order, wear your tight salmon shorts, striped shirt, ray bans and you'll be fine.",
