,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
17,3,3/24/2016,124,2,"Queens, NY",Luci B.,2655,4.0,1307,I don't know how I only just made it here for the first time. I came in on a Sunday around midnight and was happy to find some actual Southerners. My friend whose from down that way bonded with them and we all had a great time. There was also a regular there who was happy to tell us stories of how things in the neighborhood used to be. Bartender was friendly. Cheap booze. Pool table. Country music. Like anything else in the neighborhood I'd avoid it on a weekend but at non-peak times I couldn't ask for a nicer place that delivers exactly what it promises.,4
18,,11/24/2017,85,,"East Hampton, CT",Andrea S.,2,5.0,3,Thanksgiving night..so much fun!! Walk in the door to a HUGE hellp from the bartender! She told us to help ourselves to a buffet they had going... great jukebox great pool table.. and even some dancing on the bar!! Super super fun dive bar,
19,,3/1/2018,0,,"Upper East Side, Manhattan, NY",Alexandra G.,0,1.0,2,"I was excited to try this bar after so many good recommendations from friends.  I walked in and the woman bartender was completely rude to me that I walked out shortly after.   Highly recommend the bar down the street, which was divey but extremely nice.",1
20,1,2/23/2016,320,1,"New York, NY",Priti R.,57,3.0,405,"How uniquely... exquisite? Is that an appropriate term for a dive bar? Came here on a Wednesday night for drinks with a group of friends. Relatively empty so we were able to take a corner to ourselves. The place looked a bit dirtier (and I mean literally - dirty tables, etc) than I prefer my nights to be. Aside from the fact that the music is a big quirky (country mixed with... stuff??), the service is pretty basic and somewhat rude. But then again, this IS a dive bar; if you aren't put off my at least two things then I don't think it can classified as such.Juke box, Big Buck, cheap beer, loud locals. Seems about  right!",1
21,3,7/7/2016,184,1,"Croton-on-Hudson, NY",Samantha L.,128,4.0,54,"Strolled in to Doc Holiday's after a local Tarrot card reading, it was a wednsday and the day specials was draft beer buy one get one so  bring a friend and saddle up to the bar. This place has a very home like feel, the bartender was nice and knew all of her regualrs as they walked in the door. I love the witty yet truthful signs and can appreciate almost all of them. The music was also great and I can always appreciate some good elvis photos hanging on the wall.",1
22,,6/26/2017,8,,"New York, NY",Philip N.,26,5.0,149,"I love this place. Cheap drinks, always a great atmosphere, and the bartenders are always in a good mood. It's a great place to enjoy the evening in a wonderful part of NYC surrounded by good customer service and typically a great group of patrons. I definitely recommend going here if you happen to be in the East Village. Enjoy!",
23,,9/28/2016,377,,"Oklahoma City, OK",Anna F.,367,4.0,801,"This was a great bar to kill some time in the afternoon. My husband and I loved the bartender Nicole! The juke box is almost exclusively classic country, so if that's not your style, you may want to go elsewhere. The drinks are cheap and a game of pool is $2. I imagine this place gets crazy at night though. Lots of fun signage throughout the bar. I'm sure we'd be regulars if we lived nearby, because we love a good dive bar!",1
24,,8/19/2017,0,3,"New York, NY",Anna S.,0,1.0,2,If I could ggive this zero stars I would. The worst experience I have ever had in a New York... I have never had an argument at a bar except this one. The waitress literally looked like she was homeless and lied to us multiple times. Check other yelp reviews - the truth is out there. It was almost absurd. The waitress doesn't know how to make drinks and charges for her uneducated and quite disgusting service. It was almost insane coming into a random bar and being ignored and treated like trash because of a homeless-looking bartender. Def I'm going to tell my 400+ friends to NOT EVER GO HERE. It's scary. Plus their bathrooms are close to being life-threatening with the condition they're in.,2
25,,4/8/2017,9,,"New York, NY",Gloria D.,5,5.0,21,A fun dive bar. Casual. Fantastic manager. Made a few new cronies here thanks to my pals. Country music mostly on the jukebox. Make sure to tip your waitress. IDs will be checked if questionably underage. Fake IDs-Leave them home. They will be confiscated.,1
26,1,12/30/2016,7,5,"New York, NY",Michelle T.,3,1.0,3,"Came here with some friends on a Friday afternoon. Bar was totally empty. Bartender (pictured) came up to us and said ""if you're going to hang out here, you need to order drinks."" We had been there for 10 minutes and 4 out of 7 of us already had ordered drinks. Pretty rude considering the bar was empty so I wouldn't recommend it. Desperate for tips I guess. Sad.",6
27,,5/30/2016,109,1,"Astoria, Queens, NY",Shea D.,88,3.0,547,"I come here with my office softball team after games in the nearby park (only in this city would an asphalt square enclosed with fencing be considered a baseball ""field"") in order to take advantage of their ""2 for 1"" deal on Heineken cans. It generally results in about 30-40 cans of barely opened Heinekens on the table with a bunch of playing cards in hand to trade in for more.DRINKS: the draft list is pretty basic, with maybe one or two ""craft"" type beers on the menu. I've occasionally gone for a Blue Moon here, but most of the time it's a canned beer kind of night. With our team, that's basically either Heineken cans or Coors tall boys.AMBIANCE: it's a dive bar. It has a juke box in the back, that is often playing at near ear-shattering levels near the beginning of the evening, but is scaled back as the night wears on. There's also a pool table in the back, which has made for many a fun night.PRICES: again, it's a dive bar. You won't go broke here.In typical Avenue A fashion, DH's does the trick. Not my first choice, but I don't hate it either. It's either cash only or has a CC minimum. I've had to run down to 7-11 for the ATM machine before coming in before.",1
28,,11/1/2017,67,,"New York, NY",Keith G.,1,5.0,16,I'm kind of a local here and I love the bar wrench and that crazy redhead that takes videos of me.   The bartenders always take care of everyone and make sure everyone has fun.,
29,2,1/6/2017,206,4,"Nashville, TN",Charlie D.,0,5.0,9,"On behalf of Doc Holiday's regular customers I can say the Joanna has always given the best service to those that deserved it, I've been going there regularly since 1999 and she never fails to show us all a bad ass time. Bratty self-entitled millennials that have poor social skills and stare at their phones  should remain at one of the gentrified ""hipster"" bars and far away from the bar we love and the woman we will always adore. Bye Felicia!",1
30,1,1/4/2017,0,4,"Manhattan, NY",Peter S.,0,5.0,2,"Ive been going to this bar for years the staff is always friendly and Joanna is awesome as well as the rest of the staff. They have a great old school jukebox and a pool table. I reccommend this bar to visiters all the time and have taken numerous clients there who have enjoyed it. To the jackholes that gave the bad review recently, the patrons are glad you wont be back.Peter Schoen",1
31,1,1/4/2017,224,2,"Jackson Heights, NY",Vincent G.,0,5.0,6,"Friendly bartenders and staff, great drink specials every afternoon, and the best Bloody Maria on the planet.",1
32,1,1/4/2017,183,1,"New York, NY",Christian P.,17,5.0,3,"This is one of the best bars in NYC. When I moved to NYC eleven years ago I moved here with two suitcases, enough money for first and last months rent and knew no one. I stumbled upon Docs, drunk I'd guess, one evening and fell in love. It felt like I was coming home. Every friend I have in NYC I can tie back to this bar! I found myself there so much that I moved from the west village to the east village because I was tired of trucking back and forth every night! It's gotten more popular over the years so I go there less frequently but when I do go they still know my name!",1
33,1,1/4/2017,10,1,"Hell's Kitchen, Manhattan, NY",john n.,0,5.0,10,"What I love about this place is that it is a great place for regular NYC drinking types , no pretension and no room for the pretentious privileged spoiled type people who think the world owes them . Always a good time and highly recommended for the non douche bag types",1
34,,12/30/2016,187,5,"Brooklyn, NY",Alexa A.,2,1.0,13,"2:40 pm on a Friday - come in here with 7 people. 4 of us order a drink and all 7 of us sit down. The bartender (SO nice) says all 7 of us have to order or we have to leave. 2 of us were pregnant, one quit drinking and the other didn't feel like it (me). Let's just say we will never be back. The bar was empty once we left. Bye Felicia, the brunette bartender with the bad eyeliner.",
35,1,12/29/2015,121,1,"Calgary, Canada",Twyla Y.,508,5.0,267,"As an Albertan in New York, this place is my fave. Country Music (mixed in with rock n roll), pool tables, cheap beer...Just the best. I heard Shania Twain TWICE in the same night, which to some people would be a complete nightmare, but to me is a total dream!",1
36,,3/14/2017,6,,"Manhattan, New York, NY",Alexa B.,0,5.0,20,"great prices, dog friendly, food allowed, pool table with league nights on mondays. home to the best team - ""the replacements""  :)",
37,2,12/1/2013,458,2,"Manhattan, NY",Peter K.,80,4.0,655,"Came here the other night for after dinner drinks. This place came highly recommended. As soon as I stepped cross the threshold, I knew I would like this joint. This place looks like a hurricane rolled through a garage sale.The things I love most about country-western bars:1. No dress code2. Random shit hanging from the walls.3. Canned alcoholic beverages.4. Old people that can be aptly described as ""crotchety"".5. Be as loud and rowdy as you want.6. No one judges you for being there before noon.7. No chance of running into people with whom I work.8. Music they won't play anywhere else.Doc Holliday's fits the bill perfectly and is the quintessential neighborhood country bar. I only wish it was my neighborhood.",3
38,,8/18/2014,2501,1,"Manhattan, NY",Yan T.,228,3.0,1708,"Have I never reviewed Doc Holliday's before? OK, well, you don't need to be told that most people's nights end, rather than start, at DH. The long-time dive bar has withstood the test of time (and whatever bodily fluids and other atrocities might have petrified within its wall over the years). There's a very good jukebox dispensing honky-tonk country and rock and other outlaw classics, with plenty of Johnny Cash. Beers and liquor are cheap. You won't be impressed by the beer selection unless you really miss college beers, but $3 Genny Cream Ale will keep your engine going.If you're 25 and under, this place will be heaven. For others, it's a nice stop on the whistle-wetting tour of your younger years.",1
39,,1/8/2016,305,,"Houston, TX",Alex H.,4,4.0,87,"Somehow, whenever I'm in the area, I wind up here at the end of the night. Cheap drinks, pool table, laid-back atmosphere, and country on the jukebox makes for a good night. Whether or not you find seating is definitely dependent on the night, but I've been there on Fri/Sat night and found a booth within 15-20 minutes. Great spot to grab a pint (or pitcher) and hang with friends for a few hours (two stepping if you have the space)",
40,2,9/15/2017,0,2,"Manhattan, NY",L.M. S.,0,1.0,3,"I work in the industry, and so I never leave negative reviews, but I strongly feel that the following is a public service. DO NOT GIVE THEM YOUR DEBIT OR CREDIT CARDS. Luckily it wasn't for that much, but it's not the money; it's the principle. And if you spend more than I do, definitely beware. They double charged me after I literally took their receipt out of the drunk bartender's hand so that they would have no receipt copy to enter and then gave them cash and more than 15% tip in cash even though -- frankly -- no one deserved it. This means that even without a receipt, even with a canceled receipt given to me, they still charged my card. The people running the business are either completely dishonest or completely incompetent. If this is happening to multiple people, please post. We should scare them with a lawsuit until they stop doing this to people. That's the short of it. Here's the long of it: The bartender took my card to pay for two drinks, swiped it, then brought it back to my side of the bar. Never ever did she tell me the bar had a $20 minimum for credit card purchases. There are signs, but only posted at the center of the bar, not on the ends where sometimes you have to order b/c it is crowded. I was at a birthday. Had she told me, I probably would have bought shots or just given her cash. Instead, she starts shouting my name and trying multiple times to give my card to this group of guys at my end of the bar. I'm literally waving my arms to get her attention and one of the guys (thankfully he was honest) is literally pointing at me so she will look over at the girl who gave her the card, not the group of men. So, I lean over the wave and literally wave my hand in her face so she can give the card to me instead. She does. I leave a tip and walk away. She calls for me, I come back and then she starts writing in her own new bigger tip (more than a 40% tip) saying, ""I hooked you up last time, but there's a $20 minimum, so I'm just going to bring this up to $20 for you."" I grab the receipt out of her hand, and say, ""no, you are crazy. Crazy. What are you doing?"" She tells me about the signs. I say where. She points to the center of the bar. I ask for a manager. I walk to the center of the bar to see the manager and to read the signs, which are not visible unless you walk over. The manager points to the signs at the center of the bar. I ask him to cancel my card so I can pay in cash. He asks the other woman bartender to do so, which she does and gives me a receipt. I pay in cash and leave a decent tip bc as long as it's canceled, I'm OK at this point, and again I have worked in the industry. I get home, wait a couple of days bc sometimes canceled transactions linger on bank statements, and there it is at the full $20 with the 40%-plus tip. AMAZING. And...illegal.",1
41,,3/4/2016,0,,"New York, NY",Timothy H.,0,5.0,2,Christina is a great bar tender and an even better person. On a night when a friend needed some help she was more than happy to give us a few drinks and a helping hand. Hard to find people that friendly in New York but she's one of the great ones. Want a cold one... come here.,
42,1,6/25/2015,241,2,"New York, NY",Kelly D.,741,5.0,294,"Dirty. Dingy. Disgusting. AND that's why I love it! One of the few remaining true dive bars in NYC. I love sitting in the dirty seats and wondering what it was like to be a New Yorker hanging out here in the 80s or 90s. Drinks aren't super cheap, but not super expensive either. It gets pretty packed on the weekends, so get there early if you want to score a seat. Typical dive bar as far as drinks are concerned...come here for a beer or a whiskey on the rocks. If you try and order a margarita or some fancy martini, you will probably leave disappointed. But that's what you get if you're that asshole who goes to a dive bar and orders a cosmo. I will cry the day the sleazy landlord raises their rent to like $50K/month and a Duane Reade moves in, but until then I will enjoy the filthiness of Doc Holliday's!",1
43,,2/9/2015,0,4,"Manhattan, NY",Peggy G.,0,1.0,2,"Doc Holidays has been my go to dive bar for the past five years.This Saturday I had an unfortunate situation that will make me never go back.A group of four of us arrived late in the night, around 3:15 AM.We each ordered a beer and sat down in a booth.At 3:30 the bounder rudely came over and told us to get the F*** out.We quickly pick up our beers to finish them and he grabbed the bottle out of my friends hand and smashed it on the ground.He told us he wasn't kidding and that we had to leave immediately. As we stood up and tried to calm him down, he proceeded to grab two of my friends by the arm and push them out the door.My friend woke up with bruises on his arm.We did nothing to initiate this violence and I was shocked to have such an horrible experience at one of my favorite places.Under no circumstances should the bouncer have been physically and verbally harassing customers.",15
44,,10/2/2016,13,1,"Sainte-Agathe-Nord, Canada",Kevin F.,0,5.0,2,"If you are looking to have a few pints, listen to jukebox music, play a bit of pool and meet some of the locals - this is the place!  It's a dive bar with a raunchy atmosphere and a very eclectic, friendly group of patrons. Suggest you pop in and chalk your name on the board.  Be sure to read the house rules on the pool table to avoid a lot of drama with Angel, Tony and Dan!",
45,1,8/23/2013,213,1,"Manhattan, NY",Ari A.,74,4.0,809,"So i previously wrote a review for Sushi Lounge claiming that Sushi Lounge used to be this divey bar that let in underage kids and their was a Western-esque theme there....then I stumbled into Doc Hollidays. I had an epiphany.  THIS is the place we used to come to underage. And look, it still exists.Dive Bar! Juke Box, Pool Table, darts, Big Buck Deer Hunter, $4 Michelob, what more could you ask for?",1
46,1,12/16/2015,0,2,"Morgantown, WV",Tanner H.,0,1.0,1,"Terrible service, bartender got so drunk she could not even stand up straight. Was falling into the bar. She was extremely rude and very unprofessional.",3
47,,1/13/2014,258,,"Astoria, Queens, NY",Austin O.,178,4.0,145,"Fun place with a good atmosphere. Country music on the juke box. Pool table in the back and a few TVs. Some fun signs behind the bar, including one that said something along these lines: ""Don't ask what the cheapest thing we got is, because right now that would be you"" - I can now use that when my friends complain about things being too expensive.Pitcher of Bud Light is maybe $13",
48,2,10/14/2015,459,,"Financial District, Manhattan, NY",Leila G.,60,3.0,298,"So this place is kinda cool, definitely super divey. Not exactly my scene but if you are looking for a crazy time to go out with a bunch of friends this is a solid place to go.",3
49,,4/22/2015,536,,"New York, NY",Victoria X.,528,3.0,602,"Just your typical dive bar. Low-key, nothing pretentious. It was crowded the night I went so as soon as I opened the door I got a whiff of body heat/odor that took me back a bit. Drinks are cheap and people are cool.",
50,,1/25/2015,356,,"Manhattan, NY",Julia V.,74,3.0,143,"Came to this place at a request from an old friend visiting from my hometown. Stopping at this place is like traveling back in time to college years at a Southern school. Just like in college:-I got IDed at the door by a scary looking bouncer.-Drinks are cheap and plentiful. People are mostly drinking beer. -The music plays so loud that you cannot hear anyone else next to you.-Many checkered long-sleeve dress shirts. Definitely some coordination going on.-There is a pool table in the back of the bar with a sign saying ""This pool table is not for beers. Balls only.""Nothing fancy, but it takes me back.",1
51,,1/4/2017,58,1,"Brooklyn, NY",Dale T.,3,5.0,10,"Docs my was my go-to bar when I starting going to NY on business. The staff was great!  And the drinks were strong.  They have a great ol' jukebox that has music you won't find at most bars.  They had a lot of country music on the jukebox which was very appealing to me.  Joanna, the bartender is always friendly.  I haven't been in a few years since I moved out of state but wouldn't hesitate to recommend this place if you want an old school bar that's not trendy.",
52,,12/18/2016,4,2,"New York, NY",Hunter J.,2,3.0,45,"Place is an institution.  That being said, didn't enjoy myself last night, Friday. Bar Managers hogging the pool table (they were awful at billiards ), tables were very wobbly, bartenders couldn't understand my order of two beers because they were so drunk (at 12am), too many youngsters wearing Christmas sweaters, (when did this become trendy?).  Good music, and hard to beat the rustic, dive vibe.  Worth a walk in for a happy hour or a couple beers. But not a place i would venture too. Place needs a bit of a fixer up and different management, and it will be kicking for a while longer.",
53,,5/16/2016,0,,"Manhattan, NY",Dean J.,0,4.0,3,"Walked in here randomly, it was country with a touch of honky tonk. Being born and raised in San Antonio, it was nice to find a place that upheld my childhood. My wife was slightly angry with me how I ogled the bartenders but overall a great experience.",
54,,12/17/2015,0,,"Manhattan, NY",Trace S.,0,2.0,9,"This bar has potential to be a very good bar if you're into country music an a dive bar scene. Had a great time there until the bartender got so drunk an decided serving a packed bar wasn't her job, she was texting or not even behind the bar more than she was behind it. Could of been my favorite bar in the City had that much potential.",1
55,3,11/30/2011,491,2,"Manhattan, NY",Fallopia T.,1216,2.0,705,"This place is right across Tompkins from me and I've had to duck in here once to use the john. Actually, I was in here during the day a long time ago; inexplicably they had food on the menu at the time and my friend was eating this blueberry cake. Don't expect blueberry cake to be on the menu, though; this is a dive.",4
56,,8/13/2014,0,2,"New York, NY",Matt O.,0,1.0,2,"The bartender (Tuesday nights 7-8PM) was ripping shots the ENTIRE time and in a drunken stuper, was ripping us off on the buy-one-get-one deal.  She took our redeemable beer tickets, didn't get us a beer, and never gave the tickets back.  Then in a pure 2nd-grade move, pleaded ignorance to the entire situation (probably cause she was wasted).  Otherwise, it took 10 minutes to get a beer in an empty bar.  Reminds me why I stopped coming here.Go to the Horseshoe instead.  Great service and a great time! (7th St and Ave B)!!",1
57,2,11/22/2014,389,,"Chicago, IL",Ted C.,1757,4.0,1691,"I have to love the places where whiskey is cheap. My friend and I stopped in to kill some time and then it was off to go. Divey, cheap and the mural from or 'inspired' by Tombstone on the side wall? Nice!",
58,,11/1/2015,20,,"New York, NY",Mike H.,0,5.0,213,"Solid old school dive bar! I finally made my way back here recently and really enjoyed it. They updated the entire jukebox with great country, rockabilly, and some blues CD's. It's an old school jukebox. The bartenders were very friendly and attentive. The patrons seemed chill and laid back too. $3 Rolling Rocks at all times.",1
59,6,8/29/2013,131,17,"Brooklyn, New York, NY",Justin W.,10,5.0,188,I am giving this bar five stars because: I stumbled in there one night completely annihilatedI said something to the bartender (don't remember what)I made her cryI got thrown outI don't remember what I said but the least I can do (seriously I can do nothing less than type for 75 seconds) is give her 5 stars.I had been there once before less drunk and remember her as being a sweetheartI wonder what I said; I honestly meant to say something nice.,7
60,,3/13/2016,0,,"Brooklyn, NY",Peter H.,0,5.0,1,I love this place. Great prices with a nice variety of beers. Music is off the jukebox n they play some nice classic rock and country. The atmosphere is very friendly. I always have a good time,
61,,5/2/2016,0,2,"New York, NY",Carmen L.,0,2.0,8,"I used to LOVE this place - it has really changed in the past year. It used to be a relaxed, non-pretentious dive bar, but now it feels like a dive that's trying too hard to be a rough and edgy spot. The bartender was pretty rude. In addition to being short with the clientele, she asked me if I was putting my drinks on a couple of older men's tab who were chatting with me at the bar (really uncomfortable). Unfortunately, I probably won't return after my most recent experience.",3
62,,12/11/2013,0,,"Manhattan, NY",Bill S.,0,3.0,80,"Look, I like dive bars as much as the next cheap/poor guy, but this place just rubbed me wrong.  Not because of the vibe (it's fun and casual), not because of the bartenders (they seem down-to-earth and friendly), and not because of prices (pint and a well was $13).  Nope, my entire beef is the layout.Maybe it's petty, but my bar experience can be (and routinely is) ruined by poor patron circulation.  I get that places are busy and that sometimes you just have to deal with the mad press.  However, this place invites that situation.  Directly behind the bar stools (maybe 3 feet back) is a waist high runner that splits the bar in two and is set up for people to lean against and rest their drinks.  Sounds good in theory.  Except the runner invites people to camp out behind the bar stools, creating a jam in the limited space available.Interior design aside, this place seems fun, especially if you're less anal than me.",2
63,1,5/29/2013,0,,"Manhattan, NY",Ren S.,0,5.0,2,"When I walked into Doc Holliday's last night for my first time, I didn't know what to expect.  The crowd was eclectic: some preppy looking college kids (me being one of them), some hipsters, and some guys who looked like they could be ""bikers,"" their arms being covered in tattoos.  I wouldn't call it beautiful on the inside, the worn red booths and the grungy interior don't really fit in with the other bars farther west in the neighborhood.I picked out the spot for my buddy's 21st because of the 7 dollars for all you can drink bud light between 8 and 11, and this deal was real.  I find that a lot of the time you read about some of these cheap booze deals online and they either don't exist anymore or they are a couple bucks more expensive than advertised online.  This was not the case with Doc Holliday's.What really made the experience, though, was the service and the atmosphere created and promoted by the bartender.  She develops a friendly, neighborhood-bar feeling that is really unique and hard to find in New York.  She got the whole bar singing happy birthday for my buddy and gave us an unforgettable night.Doc Holliday's doesn't try to be anything more than it is.  The bar is authentic and unpretentious.  It's a fantastic place to have fun with some friends and slow down the breakneck pace of New York.",4
64,,8/6/2012,847,,"Brooklyn, NY",Kenny C.,11053,4.0,3176,"Dive is as dive does, and we can file this one under bars I have left my credit card at because I was having too much fun.The morning walk of shame back to the bar notwithstanding, this place sure is unique. It's country themed (with a strong tinge of southern thrown in there). There's a jukebox that plays Johnny Cash, The Charlie Daniels Band, and a ton of post 9/11 patriotic music.To complete the motif, the TV was stuck on the Olympics while I was there.But don't fret, their beer selection is not exclusively domestic. Get a tall boy of Labatt Blue or a Strongbow if that tickles your fancy. But be warned, that there's a sign by the bar that says, ""No PBR. Don't ask. We don't care.""There's also a pool table, bartenders dancing on the bar, license plates on the wall, and cool bouncers.",
